date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:27:20	13325/13325	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2005:27:19%20GMT	https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/indexbsss.php?camp=www.bsgamepixel.com%2Fregisterfrm153722.php&url=www.bsgamepixel.com%2Fleadfrm153722.php&cep=rINZL3VYhweKCw4UCrpsrfO-K4j0pHME2tvuS6c0w-_Zenr_jJz2LRYrYA7iCKoN-h7vHaRa6GT2mJmFtlz2FxFLMgLLi3NbJKRsiYcPvdHmuB1k1-mpvrG8xx-ImvRaYk8feuEXmMRSXlV5pigZp9qnDe6TbqJMYf_HPR2LMVQ20MEdK3N70z1HoBowv-JWoXp-lhzSiebYSg567tt-C62xe5BzcfSZp6j7DfkbhHM9oNe89fuLfIjtG_FAaJX9_B5wDlJHmXqE3Y2_Lc3rsqkhQ4XTOJsOlPkurmD9MYqktfVLamW0zU3XaHTuVLGrtGb_3k-045T7bjvS6_JEWCqX6PUg3A3w1IrV6fvinnrloD7gPQ8RLbay3WjRg2e_qVCwypk3KsuJXHRsMEngWMBxKIRfmL4hWRMvhK6k7F6ZNnMoqU2F2pv0Bn0-wTg77B62Ktm1w4Owk1vypduyvy35BgToMYmVgubvr_I2dwgMpEbIT2wBVK8iAjNEzYTRCff17CU0qfzR7_f-0d3M4kP_W3QzgLSf_zi1eSrnSimPgEk2GXGf_J0PNYXPv8yvyR6wyDT0fjbMEUiAlFN6pv1g70OzFJTk0Wug7stvWnfbsW_AUQPdFcoP35-Bp9p67qOxDYH4kKN9y-OG7alpOA&lptoken=1737267b72c252033480&campaign_name=FRM-153722+MY+Slot+LP+CN+-+SSMY&adset_name=&ad_name=&placement=&source=fb&subid=3s6rpq5ed7q	C:/Users/user/Desktop/INTROJKC/JKC88/thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/indexbsss93df.html	(from )
13:27:20	239/239	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Sep%202024%2005:27:20%20GMT	https://thalassophobiapenandapple.com/robots.txt		(from )
13:27:20	135903/135903	---M-Z	200	added ('OK')	text/css	etag:%22212df-5ee473e4535de-gzip%22	https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/bootstrap.min.css	C:/Users/user/Desktop/INTROJKC/JKC88/thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/bootstrap.min.css	(from https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/indexbsss.php?camp=www.bsgamepixel.com%2Fregisterfrm153722.php&url=www.bsgamepixel.com%2Fleadfrm153722.php&cep=rINZL3VYhweKCw4UCrpsrfO-K4j0pHME2tvuS6c0w-_Zenr_jJz2LRYrYA7iCKoN-h7vHaRa6GT2mJmFtlz2FxFLMgLLi3NbJKRsiYcPvdHmuB1k1-mpvrG8xx-ImvRaYk8feuEXmMRSXlV5pigZp9qnDe6TbqJMYf_HPR2LMVQ20MEdK3N70z1HoBowv-JWoXp-lhzSiebYSg567tt-C62xe5BzcfSZp6j7DfkbhHM9oNe89fuLfIjtG_FAaJX9_B5wDlJHmXqE3Y2_Lc3rsqkhQ4XTOJsOlPkurmD9MYqktfVLamW0zU3XaHTuVLGrtGb_3k-045T7bjvS6_JEWCqX6PUg3A3w1IrV6fvinnrloD7gPQ8RLbay3WjRg2e_qVCwypk3KsuJXHRsMEngWMBxKIRfmL4hWRMvhK6k7F6ZNnMoqU2F2pv0Bn0-wTg77B62Ktm1w4Owk1vypduyvy35BgToMYmVgubvr_I2dwgMpEbIT2wBVK8iAjNEzYTRCff17CU0qfzR7_f-0d3M4kP_W3QzgLSf_zi1eSrnSimPgEk2GXGf_J0PNYXPv8yvyR6wyDT0fjbMEUiAlFN6pv1g70OzFJTk0Wug7stvWnfbsW_AUQPdFcoP35-Bp9p67qOxDYH4kKN9y-OG7alpOA&lptoken=1737267b72c252033480&campaign_name=FRM-153722+MY+Slot+LP+CN+-+SSMY&adset_name=&ad_name=&placement=&source=fb&subid=3s6rpq5ed7q)
13:27:20	33582/33582	---M-Z	200	added ('OK')	text/css	etag:%22832e-5ee473e52c29b-gzip%22	https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/font-awesome.min.css	C:/Users/user/Desktop/INTROJKC/JKC88/thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/font-awesome.min.css	(from https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/indexbsss.php?camp=www.bsgamepixel.com%2Fregisterfrm153722.php&url=www.bsgamepixel.com%2Fleadfrm153722.php&cep=rINZL3VYhweKCw4UCrpsrfO-K4j0pHME2tvuS6c0w-_Zenr_jJz2LRYrYA7iCKoN-h7vHaRa6GT2mJmFtlz2FxFLMgLLi3NbJKRsiYcPvdHmuB1k1-mpvrG8xx-ImvRaYk8feuEXmMRSXlV5pigZp9qnDe6TbqJMYf_HPR2LMVQ20MEdK3N70z1HoBowv-JWoXp-lhzSiebYSg567tt-C62xe5BzcfSZp6j7DfkbhHM9oNe89fuLfIjtG_FAaJX9_B5wDlJHmXqE3Y2_Lc3rsqkhQ4XTOJsOlPkurmD9MYqktfVLamW0zU3XaHTuVLGrtGb_3k-045T7bjvS6_JEWCqX6PUg3A3w1IrV6fvinnrloD7gPQ8RLbay3WjRg2e_qVCwypk3KsuJXHRsMEngWMBxKIRfmL4hWRMvhK6k7F6ZNnMoqU2F2pv0Bn0-wTg77B62Ktm1w4Owk1vypduyvy35BgToMYmVgubvr_I2dwgMpEbIT2wBVK8iAjNEzYTRCff17CU0qfzR7_f-0d3M4kP_W3QzgLSf_zi1eSrnSimPgEk2GXGf_J0PNYXPv8yvyR6wyDT0fjbMEUiAlFN6pv1g70OzFJTk0Wug7stvWnfbsW_AUQPdFcoP35-Bp9p67qOxDYH4kKN9y-OG7alpOA&lptoken=1737267b72c252033480&campaign_name=FRM-153722+MY+Slot+LP+CN+-+SSMY&adset_name=&ad_name=&placement=&source=fb&subid=3s6rpq5ed7q)
13:27:21	1358/1358	---M-Z	200	added ('OK')	text/css	etag:%2254e-5ee473e4fb55c-gzip%22	https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/css.css	C:/Users/user/Desktop/INTROJKC/JKC88/thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/css.css	(from https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/indexbsss.php?camp=www.bsgamepixel.com%2Fregisterfrm153722.php&url=www.bsgamepixel.com%2Fleadfrm153722.php&cep=rINZL3VYhweKCw4UCrpsrfO-K4j0pHME2tvuS6c0w-_Zenr_jJz2LRYrYA7iCKoN-h7vHaRa6GT2mJmFtlz2FxFLMgLLi3NbJKRsiYcPvdHmuB1k1-mpvrG8xx-ImvRaYk8feuEXmMRSXlV5pigZp9qnDe6TbqJMYf_HPR2LMVQ20MEdK3N70z1HoBowv-JWoXp-lhzSiebYSg567tt-C62xe5BzcfSZp6j7DfkbhHM9oNe89fuLfIjtG_FAaJX9_B5wDlJHmXqE3Y2_Lc3rsqkhQ4XTOJsOlPkurmD9MYqktfVLamW0zU3XaHTuVLGrtGb_3k-045T7bjvS6_JEWCqX6PUg3A3w1IrV6fvinnrloD7gPQ8RLbay3WjRg2e_qVCwypk3KsuJXHRsMEngWMBxKIRfmL4hWRMvhK6k7F6ZNnMoqU2F2pv0Bn0-wTg77B62Ktm1w4Owk1vypduyvy35BgToMYmVgubvr_I2dwgMpEbIT2wBVK8iAjNEzYTRCff17CU0qfzR7_f-0d3M4kP_W3QzgLSf_zi1eSrnSimPgEk2GXGf_J0PNYXPv8yvyR6wyDT0fjbMEUiAlFN6pv1g70OzFJTk0Wug7stvWnfbsW_AUQPdFcoP35-Bp9p67qOxDYH4kKN9y-OG7alpOA&lptoken=1737267b72c252033480&campaign_name=FRM-153722+MY+Slot+LP+CN+-+SSMY&adset_name=&ad_name=&placement=&source=fb&subid=3s6rpq5ed7q)
13:27:21	6687/6687	---M-Z	200	added ('OK')	text/css	etag:%221a1f-5ee473e49e8fd-gzip%22	https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/app-blue255.css	C:/Users/user/Desktop/INTROJKC/JKC88/thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/app-blue255.css	(from https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/indexbsss.php?camp=www.bsgamepixel.com%2Fregisterfrm153722.php&url=www.bsgamepixel.com%2Fleadfrm153722.php&cep=rINZL3VYhweKCw4UCrpsrfO-K4j0pHME2tvuS6c0w-_Zenr_jJz2LRYrYA7iCKoN-h7vHaRa6GT2mJmFtlz2FxFLMgLLi3NbJKRsiYcPvdHmuB1k1-mpvrG8xx-ImvRaYk8feuEXmMRSXlV5pigZp9qnDe6TbqJMYf_HPR2LMVQ20MEdK3N70z1HoBowv-JWoXp-lhzSiebYSg567tt-C62xe5BzcfSZp6j7DfkbhHM9oNe89fuLfIjtG_FAaJX9_B5wDlJHmXqE3Y2_Lc3rsqkhQ4XTOJsOlPkurmD9MYqktfVLamW0zU3XaHTuVLGrtGb_3k-045T7bjvS6_JEWCqX6PUg3A3w1IrV6fvinnrloD7gPQ8RLbay3WjRg2e_qVCwypk3KsuJXHRsMEngWMBxKIRfmL4hWRMvhK6k7F6ZNnMoqU2F2pv0Bn0-wTg77B62Ktm1w4Owk1vypduyvy35BgToMYmVgubvr_I2dwgMpEbIT2wBVK8iAjNEzYTRCff17CU0qfzR7_f-0d3M4kP_W3QzgLSf_zi1eSrnSimPgEk2GXGf_J0PNYXPv8yvyR6wyDT0fjbMEUiAlFN6pv1g70OzFJTk0Wug7stvWnfbsW_AUQPdFcoP35-Bp9p67qOxDYH4kKN9y-OG7alpOA&lptoken=1737267b72c252033480&campaign_name=FRM-153722+MY+Slot+LP+CN+-+SSMY&adset_name=&ad_name=&placement=&source=fb&subid=3s6rpq5ed7q)
13:27:21	244/244	---M-Z	200	added ('OK')	application/javascript	etag:%22f4-608b55ee94896-gzip%22	https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/bbifss.js	C:/Users/user/Desktop/INTROJKC/JKC88/thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/bbifss.js	(from https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/indexbsss.php?camp=www.bsgamepixel.com%2Fregisterfrm153722.php&url=www.bsgamepixel.com%2Fleadfrm153722.php&cep=rINZL3VYhweKCw4UCrpsrfO-K4j0pHME2tvuS6c0w-_Zenr_jJz2LRYrYA7iCKoN-h7vHaRa6GT2mJmFtlz2FxFLMgLLi3NbJKRsiYcPvdHmuB1k1-mpvrG8xx-ImvRaYk8feuEXmMRSXlV5pigZp9qnDe6TbqJMYf_HPR2LMVQ20MEdK3N70z1HoBowv-JWoXp-lhzSiebYSg567tt-C62xe5BzcfSZp6j7DfkbhHM9oNe89fuLfIjtG_FAaJX9_B5wDlJHmXqE3Y2_Lc3rsqkhQ4XTOJsOlPkurmD9MYqktfVLamW0zU3XaHTuVLGrtGb_3k-045T7bjvS6_JEWCqX6PUg3A3w1IrV6fvinnrloD7gPQ8RLbay3WjRg2e_qVCwypk3KsuJXHRsMEngWMBxKIRfmL4hWRMvhK6k7F6ZNnMoqU2F2pv0Bn0-wTg77B62Ktm1w4Owk1vypduyvy35BgToMYmVgubvr_I2dwgMpEbIT2wBVK8iAjNEzYTRCff17CU0qfzR7_f-0d3M4kP_W3QzgLSf_zi1eSrnSimPgEk2GXGf_J0PNYXPv8yvyR6wyDT0fjbMEUiAlFN6pv1g70OzFJTk0Wug7stvWnfbsW_AUQPdFcoP35-Bp9p67qOxDYH4kKN9y-OG7alpOA&lptoken=1737267b72c252033480&campaign_name=FRM-153722+MY+Slot+LP+CN+-+SSMY&adset_name=&ad_name=&placement=&source=fb&subid=3s6rpq5ed7q)
13:27:21	67016/67016	---M--	200	added ('OK')	audio/mpeg	etag:%22105c8-5ee473e4d639c%22	https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/spin-sound.m4a	C:/Users/user/Desktop/INTROJKC/JKC88/thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/spin-sound.mp3	(from https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/indexbsss.php?camp=www.bsgamepixel.com%2Fregisterfrm153722.php&url=www.bsgamepixel.com%2Fleadfrm153722.php&cep=rINZL3VYhweKCw4UCrpsrfO-K4j0pHME2tvuS6c0w-_Zenr_jJz2LRYrYA7iCKoN-h7vHaRa6GT2mJmFtlz2FxFLMgLLi3NbJKRsiYcPvdHmuB1k1-mpvrG8xx-ImvRaYk8feuEXmMRSXlV5pigZp9qnDe6TbqJMYf_HPR2LMVQ20MEdK3N70z1HoBowv-JWoXp-lhzSiebYSg567tt-C62xe5BzcfSZp6j7DfkbhHM9oNe89fuLfIjtG_FAaJX9_B5wDlJHmXqE3Y2_Lc3rsqkhQ4XTOJsOlPkurmD9MYqktfVLamW0zU3XaHTuVLGrtGb_3k-045T7bjvS6_JEWCqX6PUg3A3w1IrV6fvinnrloD7gPQ8RLbay3WjRg2e_qVCwypk3KsuJXHRsMEngWMBxKIRfmL4hWRMvhK6k7F6ZNnMoqU2F2pv0Bn0-wTg77B62Ktm1w4Owk1vypduyvy35BgToMYmVgubvr_I2dwgMpEbIT2wBVK8iAjNEzYTRCff17CU0qfzR7_f-0d3M4kP_W3QzgLSf_zi1eSrnSimPgEk2GXGf_J0PNYXPv8yvyR6wyDT0fjbMEUiAlFN6pv1g70OzFJTk0Wug7stvWnfbsW_AUQPdFcoP35-Bp9p67qOxDYH4kKN9y-OG7alpOA&lptoken=1737267b72c252033480&campaign_name=FRM-153722+MY+Slot+LP+CN+-+SSMY&adset_name=&ad_name=&placement=&source=fb&subid=3s6rpq5ed7q)
13:27:21	144067/144067	---M--	200	added ('OK')	audio/mpeg	etag:%22232c3-5ee473e46bc7d%22	https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/spin-win.m4a	C:/Users/user/Desktop/INTROJKC/JKC88/thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/spin-win.mp3	(from https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/indexbsss.php?camp=www.bsgamepixel.com%2Fregisterfrm153722.php&url=www.bsgamepixel.com%2Fleadfrm153722.php&cep=rINZL3VYhweKCw4UCrpsrfO-K4j0pHME2tvuS6c0w-_Zenr_jJz2LRYrYA7iCKoN-h7vHaRa6GT2mJmFtlz2FxFLMgLLi3NbJKRsiYcPvdHmuB1k1-mpvrG8xx-ImvRaYk8feuEXmMRSXlV5pigZp9qnDe6TbqJMYf_HPR2LMVQ20MEdK3N70z1HoBowv-JWoXp-lhzSiebYSg567tt-C62xe5BzcfSZp6j7DfkbhHM9oNe89fuLfIjtG_FAaJX9_B5wDlJHmXqE3Y2_Lc3rsqkhQ4XTOJsOlPkurmD9MYqktfVLamW0zU3XaHTuVLGrtGb_3k-045T7bjvS6_JEWCqX6PUg3A3w1IrV6fvinnrloD7gPQ8RLbay3WjRg2e_qVCwypk3KsuJXHRsMEngWMBxKIRfmL4hWRMvhK6k7F6ZNnMoqU2F2pv0Bn0-wTg77B62Ktm1w4Owk1vypduyvy35BgToMYmVgubvr_I2dwgMpEbIT2wBVK8iAjNEzYTRCff17CU0qfzR7_f-0d3M4kP_W3QzgLSf_zi1eSrnSimPgEk2GXGf_J0PNYXPv8yvyR6wyDT0fjbMEUiAlFN6pv1g70OzFJTk0Wug7stvWnfbsW_AUQPdFcoP35-Bp9p67qOxDYH4kKN9y-OG7alpOA&lptoken=1737267b72c252033480&campaign_name=FRM-153722+MY+Slot+LP+CN+-+SSMY&adset_name=&ad_name=&placement=&source=fb&subid=3s6rpq5ed7q)
13:27:22	6419/6419	---M--	200	added ('OK')	image/png	etag:%221913-5ee473e50807c%22	https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/logo.png	C:/Users/user/Desktop/INTROJKC/JKC88/thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/assets/logo.png	(from https://thalassophobiapenandapple.com/my/bsmy-slot/slotlp-btmnav-cn/indexbsss.php?camp=www.bsgamepixel.com%2Fregisterfrm153722.php&url=www.bsgamepixel.com%2Fleadfrm153722.php&cep=rINZL3VYhweKCw4UCrpsrfO-K4j0pHME2tvuS6c0w-_Zenr_jJz2LRYrYA7iCKoN-h7vHaRa6GT2mJmFtlz2FxFLMgLLi3NbJKRsiYcPvdHmuB1k1-mpvrG8xx-ImvRaYk8feuEXmMRSXlV5pigZp9qnDe6TbqJMYf_HPR2LMVQ20MEdK3N70z1HoBowv-JWoXp-lhzSiebYSg567tt-C62xe5BzcfSZp6j7DfkbhHM9oNe89fuLfIjtG_FAaJX9_B5wDlJHmXqE3Y2_Lc3rsqkhQ4XTOJsOlPkurmD9MYqktfVLamW0zU3XaHTuVLGrtGb_3k-045T7bjvS6_JEWCqX6PUg3A3w1IrV6fvinnrloD7gPQ8RLbay3WjRg2e_qVCwypk3KsuJXHRsMEngWMBxKIRfmL4hWRMvhK6k7F6ZNnMoqU2F2pv0Bn0-wTg77B62Ktm1w4Owk1vypduyvy35BgToMYmVgubvr_I2dwgMpEbIT2wBVK8iAjNEzYTRCff17CU0qfzR7_f-0d3M4kP_W3QzgLSf_zi1eSrnSimPgEk2GXGf_J0PNYXPv8yvyR6wyDT0fjbMEUiAlFN6pv1g70OzFJTk0Wug7stvWnfbsW_AUQPdFcoP35-Bp9p67qOxDYH4kKN9y-OG7alpOA&lptoken=1737267b72c252033480&campaign_name=FRM-153722+MY+Slot+LP+CN+-+SSMY&adset_name=&ad_name=&placement=&source=fb&subid=3s6rpq5ed7q)
